OBJECTID,mde6digt,mde6name,mde8digt,mde8name,dnr12dig,straname,hua14,hua11,hua8,cbi
"1853","021311",PATUXENT RIVER,"02131103",Western Branch,"021311030923",PATUXENT,"02060006030127","02060006030","02060006",3.416667000000000
"1854","021304",CHOPTANK RIVER,"02130405",Tuckahoe Creek,"021304050518",CHOPTANK,"02060005160380","02060005160","02060005",0.000000000000000
"1855","021402",WASHINGTON METROPOLITAN,"02140205",Anacostia River,"021402050814",MIDDLE POTOMAC,"02070010030153","02070010030","02070010",3.071429000000000
"1856","021311",PATUXENT RIVER,"02131103",Western Branch,"021311030925",PATUXENT,"02060006030104","02060006030","02060006",4.103175000000000
"1857","021305",CHESTER RIVER,"02130502",Miles River,"021305020439",UPPER EASTERN SHORE,"02060002180349","02060002180","02060002",1.714286000000000
"1858","021311",PATUXENT RIVER,"02131103",Western Branch,"021311030924",PATUXENT,"02060006030105","02060006030","02060006",2.892857000000000
"1859","021304",CHOPTANK RIVER,"02130405",Tuckahoe Creek,"021304050521",CHOPTANK,"02060005160377","02060005160","02060005",4.000000000000000
"1860","021304",CHOPTANK RIVER,"02130405",Tuckahoe Creek,"021304050517",CHOPTANK,"02060005160401","02060005160","02060005",4.147619000000000
"1861","021304",CHOPTANK RIVER,"02130405",Tuckahoe Creek,"021304050519",CHOPTANK,"02060005160379","02060005160","02060005",0.000000000000000
"1862","021304",CHOPTANK RIVER,"02130404",Upper Choptank,"021304040492",CHOPTANK,"02060005090176","02060005090","02060005",4.087302000000000
"1863","021305",CHESTER RIVER,"02130502",Miles River,"021305020441",UPPER EASTERN SHORE,"02060002180346","02060002180","02060002",2.809524000000000
"1864","021402",WASHINGTON METROPOLITAN,"02140205",Anacostia River,"021402050807",NOT A STRATEGY SHED,"02070010080002","02070010080","02070010",0.000000000000000
"1865","021402",WASHINGTON METROPOLITAN,"02140205",Anacostia River,"021402050815",MIDDLE POTOMAC,"02070010030152","02070010030","02070010",2.190476000000000
"1866","021311",PATUXENT RIVER,"02131104",Patuxent River upper,"021311040931",PATUXENT,"02060006030080","02060006030","02060006",2.920635000000000
"1867","021402",WASHINGTON METROPOLITAN,"02140205",Anacostia River,"021402050811",NOT A STRATEGY SHED,"02070010030154","02070010030","02070010",0.000000000000000
"1868","021304",CHOPTANK RIVER,"02130405",Tuckahoe Creek,"021304050516",CHOPTANK,"02060005160402","02060005160","02060005",4.214286000000000
"1869","021310",WEST CHESAPEAKE BAY,"02131004",West River,"021310040986",LOWER WESTERN SHORE,"02060004010024","02060004010","02060004",0.000000000000000
"1870","021402",WASHINGTON METROPOLITAN,"02140205",Anacostia River,"021402050811",MIDDLE POTOMAC,"02070010030154","02070010030","02070010",0.000000000000000
"1871","021311",PATUXENT RIVER,"02131104",Patuxent River upper,"021311040930",PATUXENT,"02060006030081","02060006030","02060006",3.125000000000000
"1872","021310",WEST CHESAPEAKE BAY,"02131004",West River,"021310040985",LOWER WESTERN SHORE,"02060004010023","02060004010","02060004",1.920635000000000
"1873","021399",CHESAPEAKE BAY  (PROPER),"02139998",Lower Chesapeake Bay,"021399981095",NOT A STRATEGY SHED,"02060004010021","02060004010","02060004",0.000000000000000
"1874","021399",CHESAPEAKE BAY  (PROPER),"02139998",Lower Chesapeake Bay,"021399981096",NOT A STRATEGY SHED,"02060004010020","02060004010","02060004",0.000000000000000
"1875","021301",COASTAL AREA,"02130104",Sinepuxent Bay,"021301040681",NOT A STRATEGY SHED,"02060010020054","02060010020","02060010",0.000000000000000
"1876","021311",PATUXENT RIVER,"02131103",Western Branch,"021311030922",PATUXENT,"02060006030106","02060006030","02060006",2.349206000000000
"1877","021304",CHOPTANK RIVER,"02130404",Upper Choptank,"021304040493",CHOPTANK,"02060005090131","02060005090","02060005",0.000000000000000
"1878","021304",CHOPTANK RIVER,"02130405",Tuckahoe Creek,"021304050520",CHOPTANK,"02060005160378","02060005160","02060005",0.000000000000000
"1879","021305",CHESTER RIVER,"02130503",Wye River,"021305030434",UPPER EASTERN SHORE,"02060002180339","02060002180","02060002",3.916667000000000
"1880","021304",CHOPTANK RIVER,"02130404",Upper Choptank,"021304040487",CHOPTANK,"02060005090201","02060005090","02060005",2.976190000000000
"1881","021311",PATUXENT RIVER,"02131102",Patuxent River middle,"021311020917",PATUXENT,"02060006030082","02060006030","02060006",3.833333000000000
"1882","021304",CHOPTANK RIVER,"02130404",Upper Choptank,"021304040491",CHOPTANK,"02060005090178","02060005090","02060005",0.000000000000000
"1883","021305",CHESTER RIVER,"02130501",Eastern Bay,"021305010430",UPPER EASTERN SHORE,"02060002180351","02060002180","02060002",0.000000000000000
"1884","021311",PATUXENT RIVER,"02131103",Western Branch,"021311030920",PATUXENT,"02060006030128","02060006030","02060006",2.547619000000000
"1885","021303",NANTICOKE RIVER,"02130306",Marshyhope Creek,"021303060615",LOWER EASTERN SHORE,"02060008010026","02060008010","02060008",2.436508000000000
"1886","021310",WEST CHESAPEAKE BAY,"02131004",West River,"021310040984",LOWER WESTERN SHORE,"02060004010027","02060004010","02060004",0.000000000000000
"1887","021311",PATUXENT RIVER,"02131103",Western Branch,"021311030921",PATUXENT,"02060006030107","02060006030","02060006",4.404762000000000
"1888","021304",CHOPTANK RIVER,"02130404",Upper Choptank,"021304040490",CHOPTANK,"02060005090177","02060005090","02060005",3.654762000000000
"1889","021305",CHESTER RIVER,"02130502",Miles River,"021305020443",UPPER EASTERN SHORE,"02060002180344","02060002180","02060002",3.095238000000000
"1890","021402",WASHINGTON METROPOLITAN,"02140205",Anacostia River,"021402050809",MIDDLE POTOMAC,"02070010030136","02070010030","02070010",0.000000000000000
"1891","021402",WASHINGTON METROPOLITAN,"02140204",Oxon Creek,"021402040805",MIDDLE POTOMAC,"02070010080176","02070010080","02070010",1.142857000000000
"1892","021402",WASHINGTON METROPOLITAN,"02140204",Oxon Creek,"021402040805",NOT A STRATEGY SHED,"02070010080176","02070010080","02070010",1.142857000000000
"1893","021305",CHESTER RIVER,"02130502",Miles River,"021305020444",UPPER EASTERN SHORE,"02060002180348","02060002180","02060002",1.863095000000000
"1894","021310",WEST CHESAPEAKE BAY,"02131004",West River,"021310040983",LOWER WESTERN SHORE,"02060004010025","02060004010","02060004",1.476190000000000
"1895","021311",PATUXENT RIVER,"02131102",Patuxent River middle,"021311020916",PATUXENT,"02060006030083","02060006030","02060006",0.000000000000000
"1896","021399",CHESAPEAKE BAY  (PROPER),"02139998",Lower Chesapeake Bay,"021399981098",NOT A STRATEGY SHED,"02060004010027","02060004010","02060004",0.000000000000000
"1897","021304",CHOPTANK RIVER,"02130404",Upper Choptank,"021304040489",CHOPTANK,"02060005090179","02060005090","02060005",0.000000000000000
"1898","021304",CHOPTANK RIVER,"02130404",Upper Choptank,"021304040483",CHOPTANK,"02060005220426","02060005220","02060005",3.880952000000000
"1899","021310",WEST CHESAPEAKE BAY,"02131005",West Chesapeake Bay,"021310050982",LOWER WESTERN SHORE,"02060004010029","02060004010","02060004",0.000000000000000
"1900","021402",WASHINGTON METROPOLITAN,"02140201",Potomac River U tidal,"021402010797",MIDDLE POTOMAC,"02070010080177","02070010080","02070010",2.711905000000000
"1901","021311",PATUXENT RIVER,"02131102",Patuxent River middle,"021311020915",PATUXENT,"02060006030084","02060006030","02060006",2.476190000000000
"1902","021399",CHESAPEAKE BAY  (PROPER),"02139998",Lower Chesapeake Bay,"021399981099",NOT A STRATEGY SHED,"02060004010028","02060004010","02060004",0.000000000000000
"1903","021310",WEST CHESAPEAKE BAY,"02131005",West Chesapeake Bay,"021310050981",LOWER WESTERN SHORE,"02060004010028","02060004010","02060004",0.000000000000000
"1904","021311",PATUXENT RIVER,"02131103",Western Branch,"021311030919",PATUXENT,"02060006030108","02060006030","02060006",3.821429000000000
"1905","021311",PATUXENT RIVER,"02131103",Western Branch,"021311030918",PATUXENT,"02060006030109","02060006030","02060006",3.571429000000000
"1906","021304",CHOPTANK RIVER,"02130404",Upper Choptank,"021304040488",CHOPTANK,"02060005090226","02060005090","02060005",0.000000000000000
"1907","021399",CHESAPEAKE BAY  (PROPER),"02139998",Lower Chesapeake Bay,"021399981100",NOT A STRATEGY SHED,"02060002180343","02060002180","02060002",0.000000000000000
"1908","021311",PATUXENT RIVER,"02131102",Patuxent River middle,"021311020914",PATUXENT,"02060006030085","02060006030","02060006",3.035714000000000
"1909","021304",CHOPTANK RIVER,"02130404",Upper Choptank,"021304040473",CHOPTANK,"02060005220431","02060005220","02060005",3.630952000000000
"1910","021304",CHOPTANK RIVER,"02130404",Upper Choptank,"021304040486",CHOPTANK,"02060005090227","02060005090","02060005",3.226190000000000
"1911","021311",PATUXENT RIVER,"02131102",Patuxent River middle,"021311020910",PATUXENT,"02060006030086","02060006030","02060006",3.785714000000000
"1912","021304",CHOPTANK RIVER,"02130403",Lower Choptank,"021304030455",CHOPTANK,"02060005220442","02060005220","02060005",0.000000000000000
"1913","021304",CHOPTANK RIVER,"02130404",Upper Choptank,"021304040485",CHOPTANK,"02060005220451","02060005220","02060005",3.476190000000000
"1914","021402",WASHINGTON METROPOLITAN,"02140203",Piscataway Creek,"021402030800",MIDDLE POTOMAC,"02070010080205","02070010080","02070010",2.769048000000000
"1915","021303",NANTICOKE RIVER,"02130306",Marshyhope Creek,"021303060605",LOWER EASTERN SHORE,"02060008010053","02060008010","02060008",0.000000000000000
"1916","021402",WASHINGTON METROPOLITAN,"02140201",Potomac River U tidal,"021402010796",MIDDLE POTOMAC,"02070010080178","02070010080","02070010",2.438095000000000
"1917","021402",WASHINGTON METROPOLITAN,"02140203",Piscataway Creek,"021402030804",MIDDLE POTOMAC,"02070010080201","02070010080","02070010",1.571429000000000
"1918","021399",CHESAPEAKE BAY  (PROPER),"02139998",Lower Chesapeake Bay,"021399981101",NOT A STRATEGY SHED,"02060002180351","02060002180","02060002",0.000000000000000
"1919","021310",WEST CHESAPEAKE BAY,"02131005",West Chesapeake Bay,"021310050980",LOWER WESTERN SHORE,"02060004010030","02060004010","02060004",0.000000000000000
"1920","021304",CHOPTANK RIVER,"02130403",Lower Choptank,"021304030457",CHOPTANK,"02060005220440","02060005220","02060005",0.000000000000000
"1921","021311",PATUXENT RIVER,"02131103",Western Branch,"021311030912",PATUXENT,"02060006030151","02060006030","02060006",1.976190000000000
"1922","021311",PATUXENT RIVER,"02131102",Patuxent River middle,"021311020909",PATUXENT,"02060006030087","02060006030","02060006",3.815476000000000
"1923","021305",CHESTER RIVER,"02130502",Miles River,"021305020440",UPPER EASTERN SHORE,"02060002180347","02060002180","02060002",2.468254000000000
"1924","021311",PATUXENT RIVER,"02131103",Patuxent River middle,"021311030913",PATUXENT,"02060006030153","02060006030","02060006",3.238095000000000
"1925","021402",WASHINGTON METROPOLITAN,"02140203",Piscataway Creek,"021402030799",MIDDLE POTOMAC,"02070010080206","02070010080","02070010",3.547619000000000
"1926","021303",NANTICOKE RIVER,"02130306",Marshyhope Creek,"021303060614",LOWER EASTERN SHORE,"02060008010027","02060008010","02060008",3.061905000000000
"1927","021402",WASHINGTON METROPOLITAN,"02140201",Potomac River U tidal,"021402010795",NOT A STRATEGY SHED,"02070010080179","02070010080","02070010",0.000000000000000
"1928","021402",WASHINGTON METROPOLITAN,"02140201",Potomac River U tidal,"021402010794",MIDDLE POTOMAC,"02070010080179","02070010080","02070010",0.000000000000000
"1929","021304",CHOPTANK RIVER,"02130404",Upper Choptank,"021304040481",CHOPTANK,"02060005220428","02060005220","02060005",0.000000000000000
"1930","021311",PATUXENT RIVER,"02131102",Patuxent River middle,"021311020908",PATUXENT,"02060006030154","02060006030","02060006",2.962585000000000
"1931","021304",CHOPTANK RIVER,"02130403",Lower Choptank,"021304030465",CHOPTANK,"02060005220435","02060005220","02060005",1.880952000000000
"1932","021304",CHOPTANK RIVER,"02130403",Lower Choptank,"021304030462",CHOPTANK,"02060005220437","02060005220","02060005",0.000000000000000
"1933","021304",CHOPTANK RIVER,"02130404",Upper Choptank,"021304040479",CHOPTANK,"02060005220477","02060005220","02060005",0.000000000000000
"1934","021304",CHOPTANK RIVER,"02130404",Upper Choptank,"021304040484",CHOPTANK,"02060005220476","02060005220","02060005",4.857143000000000
"1935","021402",WASHINGTON METROPOLITAN,"02140203",Piscataway Creek,"021402030802",MIDDLE POTOMAC,"02070010080204","02070010080","02070010",2.714286000000000
"1936","021304",CHOPTANK RIVER,"02130403",Lower Choptank,"021304030464",CHOPTANK,"02060005220436","02060005220","02060005",1.619048000000000
"1937","021402",WASHINGTON METROPOLITAN,"02140203",Piscataway Creek,"021402030803",MIDDLE POTOMAC,"02070010080202","02070010080","02070010",3.251701000000000
"1938","021311",PATUXENT RIVER,"02131103",Western Branch,"021311030911",PATUXENT,"02060006030152","02060006030","02060006",3.119048000000000
"1939","021399",CHESAPEAKE BAY  (PROPER),"02139998",Lower Chesapeake Bay,"021399981104",NOT A STRATEGY SHED,"02060005220442","02060005220","02060005",0.000000000000000
"1940","021304",CHOPTANK RIVER,"02130404",Upper Choptank,"021304040480",CHOPTANK,"02060005220429","02060005220","02060005",0.000000000000000
"1941","021399",CHESAPEAKE BAY  (PROPER),"02139998",Lower Chesapeake Bay,"021399981102",NOT A STRATEGY SHED,"02060004010030","02060004010","02060004",0.000000000000000
"1942","021303",NANTICOKE RIVER,"02130306",Marshyhope Creek,"021303060613",LOWER EASTERN SHORE,"02060008010028","02060008010","02060008",4.238095000000000
"1943","021310",WEST CHESAPEAKE BAY,"02131005",West Chesapeake Bay,"021310050979",LOWER WESTERN SHORE,"02060004010031","02060004010","02060004",0.000000000000000
"1944","021399",CHESAPEAKE BAY  (PROPER),"02139998",Lower Chesapeake Bay,"021399981103",NOT A STRATEGY SHED,"02060004010031","02060004010","02060004",0.000000000000000
"1945","021304",CHOPTANK RIVER,"02130404",Upper Choptank,"021304040475",CHOPTANK,"02060005220480","02060005220","02060005",3.337662000000000
"1946","021304",CHOPTANK RIVER,"02130404",Upper Choptank,"021304040478",CHOPTANK,"02060005220478","02060005220","02060005",2.142857000000000
"1947","021402",WASHINGTON METROPOLITAN,"02140203",Piscataway Creek,"021402030801",MIDDLE POTOMAC,"02070010080203","02070010080","02070010",2.672619000000000
"1948","021304",CHOPTANK RIVER,"02130403",Lower Choptank,"021304030471",CHOPTANK,"02060005220501","02060005220","02060005",3.392857000000000
"1949","021303",NANTICOKE RIVER,"02130306",Marshyhope Creek,"021303060610",LOWER EASTERN SHORE,"02060008010030","02060008010","02060008",3.071429000000000
"1950","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010902",PATUXENT,"02060006030091","02060006030","02060006",3.003968000000000
"1951","021304",CHOPTANK RIVER,"02130404",Upper Choptank,"021304040477",CHOPTANK,"02060005220479","02060005220","02060005",0.000000000000000
"1952","021311",PATUXENT RIVER,"02131102",Patuxent River middle,"021311020907",PATUXENT,"02060006030177","02060006030","02060006",4.057143000000000
"1953","021304",CHOPTANK RIVER,"02130404",Upper Choptank,"021304040476",CHOPTANK,"02060005220503","02060005220","02060005",4.357143000000000
"1954","021304",CHOPTANK RIVER,"02130403",Lower Choptank,"021304030461",CHOPTANK,"02060005220438","02060005220","02060005",0.000000000000000
"1955","021311",PATUXENT RIVER,"02131102",Patuxent River middle,"021311020906",PATUXENT,"02060006030088","02060006030","02060006",3.071429000000000
"1956","021311",PATUXENT RIVER,"02131102",Patuxent River middle,"021311020905",PATUXENT,"02060006030176","02060006030","02060006",4.214286000000000
"1957","021303",NANTICOKE RIVER,"02130306",Marshyhope Creek,"021303060611",LOWER EASTERN SHORE,"02060008010031","02060008010","02060008",4.380952000000000
"1958","021303",NANTICOKE RIVER,"02130306",Marshyhope Creek,"021303060612",LOWER EASTERN SHORE,"02060008010029","02060008010","02060008",0.000000000000000
"1959","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010903",PATUXENT,"02060006030090","02060006030","02060006",3.880952000000000
"1960","021304",CHOPTANK RIVER,"02130403",Lower Choptank,"021304030469",CHOPTANK,"02060005220502","02060005220","02060005",1.769841000000000
"1961","021303",NANTICOKE RIVER,"02130306",Marshyhope Creek,"021303060609",LOWER EASTERN SHORE,"02060008010032","02060008010","02060008",2.309524000000000
"1962","021310",WEST CHESAPEAKE BAY,"02131005",West Chesapeake Bay,"021310050978",LOWER WESTERN SHORE,"02060004010032","02060004010","02060004",2.095238000000000
"1963","021402",WASHINGTON METROPOLITAN,"02140201",Potomac River U tidal,"021402010793",MIDDLE POTOMAC,"02070010080180","02070010080","02070010",0.000000000000000
"1964","021401",LOWER POTOMAC RIVER,"02140111",Mattawoman Creek,"021401110787",LOWER POTOMAC,"02070011010002","02070011010","02070011",3.047619000000000
"1965","021401",LOWER POTOMAC RIVER,"02140111",Mattawoman Creek,"021401110786",LOWER POTOMAC,"02070011010003","02070011010","02070011",3.476190000000000
"1966","021304",CHOPTANK RIVER,"02130404",Upper Choptank,"021304040472",CHOPTANK,"02060005220430","02060005220","02060005",3.095238000000000
"1967","021402",WASHINGTON METROPOLITAN,"02140203",Piscataway Creek,"021402030798",MIDDLE POTOMAC,"02070010080180","02070010080","02070010",2.714286000000000
"1968","021304",CHOPTANK RIVER,"02130403",Lower Choptank,"021304030470",CHOPTANK,"02060005220504","02060005220","02060005",1.571429000000000
"1969","021402",WASHINGTON METROPOLITAN,"02140201",Potomac River U tidal,"021402010792",MIDDLE POTOMAC,"02070010080181","02070010080","02070010",2.601190000000000
"1970","021303",NANTICOKE RIVER,"02130306",Marshyhope Creek,"021303060606",LOWER EASTERN SHORE,"02060008040076","02060008040","02060008",0.000000000000000
"1971","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010904",PATUXENT,"02060006030089","02060006030","02060006",4.690476000000000
"1972","021303",NANTICOKE RIVER,"02130306",Marshyhope Creek,"021303060608",LOWER EASTERN SHORE,"02060008010051","02060008010","02060008",4.039683000000000
"1973","021304",CHOPTANK RIVER,"02130404",Upper Choptank,"021304040474",CHOPTANK,"02060005220505","02060005220","02060005",0.000000000000000
"1974","021401",LOWER POTOMAC RIVER,"02140111",Mattawoman Creek,"021401110788",LOWER POTOMAC,"02070011010001","02070011010","02070011",3.214286000000000
"1975","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010899",PATUXENT,"02060006040204","02060006040","02060006",3.119048000000000
"1976","021303",NANTICOKE RIVER,"02130306",Marshyhope Creek,"021303060604",LOWER EASTERN SHORE,"02060008010054","02060008010","02060008",3.857143000000000
"1977","021304",CHOPTANK RIVER,"02130403",Lower Choptank,"021304030463",CHOPTANK,"02060005220439","02060005220","02060005",2.214286000000000
"1978","021399",CHESAPEAKE BAY  (PROPER),"02139998",Lower Chesapeake Bay,"021399981105",NOT A STRATEGY SHED,"02060004010032","02060004010","02060004",0.000000000000000
"1979","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010900",PATUXENT,"02060006040202","02060006040","02060006",0.000000000000000
"1980","021303",NANTICOKE RIVER,"02130306",Marshyhope Creek,"021303060607",LOWER EASTERN SHORE,"02060008010052","02060008010","02060008",3.952381000000000
"1981","021401",LOWER POTOMAC RIVER,"02140102",Potomac River M tidal,"021401020791",LOWER POTOMAC,"02070010080182","02070010080","02070010",3.376190000000000
"1982","021304",CHOPTANK RIVER,"02130403",Lower Choptank,"021304030459",CHOPTANK,"02060005220433","02060005220","02060005",3.317460000000000
"1983","021304",CHOPTANK RIVER,"02130403",Lower Choptank,"021304030467",CHOPTANK,"02060005220526","02060005220","02060005",4.523810000000000
"1984","021401",LOWER POTOMAC RIVER,"02140108",Zekiah Swamp,"021401080769",LOWER POTOMAC,"02070011100101","02070011100","02070011",3.279762000000000
"1985","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010898",PATUXENT,"02060006040203","02060006040","02060006",0.000000000000000
"1986","021401",LOWER POTOMAC RIVER,"02140111",Mattawoman Creek,"021401110784",LOWER POTOMAC,"02070011010005","02070011010","02070011",3.509524000000000
"1987","021401",LOWER POTOMAC RIVER,"02140108",Zekiah Swamp,"021401080765",LOWER POTOMAC,"02070011100104","02070011100","02070011",4.535714000000000
"1988","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010897",PATUXENT,"02060006040207","02060006040","02060006",0.000000000000000
"1989","021304",CHOPTANK RIVER,"02130403",Lower Choptank,"021304030456",CHOPTANK,"02060005220441","02060005220","02060005",0.000000000000000
"1990","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010896",PATUXENT,"02060006040205","02060006040","02060006",2.746032000000000
"1991","021304",CHOPTANK RIVER,"02130403",Lower Choptank,"021304030468",CHOPTANK,"02060005220527","02060005220","02060005",0.000000000000000
"1992","021303",NANTICOKE RIVER,"02130305",Nanticoke River,"021303050589",LOWER EASTERN SHORE,"02060008040077","02060008040","02060008",0.000000000000000
"1993","021303",NANTICOKE RIVER,"02130305",Nanticoke River,"021303050588",LOWER EASTERN SHORE,"02060008040078","02060008040","02060008",3.726190000000000
"1994","021304",CHOPTANK RIVER,"02130403",Lower Choptank,"021304030453",CHOPTANK,"02060005230576","02060005230","02060005",0.000000000000000
"1995","021304",CHOPTANK RIVER,"02130403",Lower Choptank,"021304030460",CHOPTANK,"02060005220432","02060005220","02060005",0.000000000000000
"1996","021401",LOWER POTOMAC RIVER,"02140108",Zekiah Swamp,"021401080766",LOWER POTOMAC,"02070011100103","02070011100","02070011",4.166667000000000
"1997","021401",LOWER POTOMAC RIVER,"02140108",Zekiah Swamp,"021401080768",LOWER POTOMAC,"02070011100102","02070011100","02070011",4.390476000000000
"1998","021399",CHESAPEAKE BAY  (PROPER),"02139998",Lower Chesapeake Bay,"021399981106",NOT A STRATEGY SHED,"02060004010033","02060004010","02060004",0.000000000000000
"1999","021310",WEST CHESAPEAKE BAY,"02131005",West Chesapeake Bay,"021310050977",LOWER WESTERN SHORE,"02060004010033","02060004010","02060004",2.527211000000000
"2000","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010893",PATUXENT,"02060006040211","02060006040","02060006",4.690476000000000
"2001","021401",LOWER POTOMAC RIVER,"02140111",Mattawoman Creek,"021401110781",LOWER POTOMAC,"02070011010008","02070011010","02070011",3.598214000000000
"2002","021401",LOWER POTOMAC RIVER,"02140108",Zekiah Swamp,"021401080764",LOWER POTOMAC,"02070011100105","02070011100","02070011",3.523810000000000
"2003","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010889",PATUXENT,"02060006040210","02060006040","02060006",2.190476000000000
"2004","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010894",PATUXENT,"02060006040208","02060006040","02060006",2.623810000000000
"2005","021304",CHOPTANK RIVER,"02130403",Lower Choptank,"021304030466",CHOPTANK,"02060005220551","02060005220","02060005",0.000000000000000
"2006","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010895",PATUXENT,"02060006040206","02060006040","02060006",3.571429000000000
"2007","021401",LOWER POTOMAC RIVER,"02140109",Port Tobacco River,"021401090774",LOWER POTOMAC,"02070011080051","02070011080","02070011",2.874741000000000
"2008","021303",NANTICOKE RIVER,"02130306",Marshyhope Creek,"021303060601",LOWER EASTERN SHORE,"02060008010057","02060008010","02060008",1.428571000000000
"2009","021303",NANTICOKE RIVER,"02130308",Transquaking River,"021303080599",LOWER EASTERN SHORE,"02060007010026","02060007010","02060007",2.833333000000000
"2010","021399",CHESAPEAKE BAY  (PROPER),"02139998",Lower Chesapeake Bay,"021399981108",NOT A STRATEGY SHED,"02060005230576","02060005230","02060005",0.000000000000000
"2011","021304",CHOPTANK RIVER,"02130403",Lower Choptank,"021304030458",CHOPTANK,"02060005220434","02060005220","02060005",0.000000000000000
"2012","021304",CHOPTANK RIVER,"02130402",Little Choptank,"021304020451",CHOPTANK,"02060005230577","02060005230","02060005",0.000000000000000
"2013","021401",LOWER POTOMAC RIVER,"02140111",Mattawoman Creek,"021401110780",LOWER POTOMAC,"02070011090026","02070011090","02070011",4.369048000000000
"2014","021401",LOWER POTOMAC RIVER,"02140108",Zekiah Swamp,"021401080761",LOWER POTOMAC,"02070011100109","02070011100","02070011",4.333333000000000
"2015","021303",NANTICOKE RIVER,"02130306",Marshyhope Creek,"021303060603",LOWER EASTERN SHORE,"02060008010055","02060008010","02060008",2.523810000000000
"2016","021401",LOWER POTOMAC RIVER,"02140111",Mattawoman Creek,"021401110783",LOWER POTOMAC,"02070011010006","02070011010","02070011",3.333333000000000
"2017","021303",NANTICOKE RIVER,"02130306",Marshyhope Creek,"021303060602",LOWER EASTERN SHORE,"02060008010056","02060008010","02060008",0.000000000000000
"2018","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010892",PATUXENT,"02060006040212","02060006040","02060006",4.201587000000000
"2019","021303",NANTICOKE RIVER,"02130308",Transquaking River,"021303080600",LOWER EASTERN SHORE,"02060007010101","02060007010","02060007",2.865079000000000
"2020","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010891",PATUXENT,"02060006040209","02060006040","02060006",0.000000000000000
"2021","021303",NANTICOKE RIVER,"02130305",Nanticoke River,"021303050587",LOWER EASTERN SHORE,"02060008040079","02060008040","02060008",2.166667000000000
"2022","021401",LOWER POTOMAC RIVER,"02140102",Potomac River M tidal,"021401020790",LOWER POTOMAC,"02070011090026","02070011090","02070011",0.000000000000000
"2023","021303",NANTICOKE RIVER,"02130305",Nanticoke River,"021303050586",LOWER EASTERN SHORE,"02060008070151","02060008070","02060008",2.023810000000000
"2024","021304",CHOPTANK RIVER,"02130402",Little Choptank,"021304020454",CHOPTANK,"02060005230578","02060005230","02060005",1.428571000000000
"2025","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010890",PATUXENT,"02060006040213","02060006040","02060006",3.444444000000000
"2026","021401",LOWER POTOMAC RIVER,"02140108",Zekiah Swamp,"021401080759",LOWER POTOMAC,"02070011100111","02070011100","02070011",0.000000000000000
"2027","021401",LOWER POTOMAC RIVER,"02140111",Mattawoman Creek,"021401110782",LOWER POTOMAC,"02070011010007","02070011010","02070011",4.714286000000000
"2028","021304",CHOPTANK RIVER,"02130402",Little Choptank,"021304020452",CHOPTANK,"02060005230579","02060005230","02060005",2.000000000000000
"2029","021401",LOWER POTOMAC RIVER,"02140108",Zekiah Swamp,"021401080763",LOWER POTOMAC,"02070011100107","02070011100","02070011",4.238095000000000
"2030","021303",NANTICOKE RIVER,"02130308",Transquaking River,"021303080598",LOWER EASTERN SHORE,"02060007010103","02060007010","02060007",0.000000000000000
"2031","021303",NANTICOKE RIVER,"02130305",Nanticoke River,"021303050584",LOWER EASTERN SHORE,"02060008060126","02060008060","02060008",2.805556000000000
"2032","021303",NANTICOKE RIVER,"02130307",Fishing Bay,"021303070552",LOWER EASTERN SHORE,"02060007010152","02060007010","02060007",1.571429000000000
"2033","021399",CHESAPEAKE BAY  (PROPER),"02139998",Lower Chesapeake Bay,"021399981107",NOT A STRATEGY SHED,"02060004010034","02060004010","02060004",0.000000000000000
"2034","021401",LOWER POTOMAC RIVER,"02140110",Nanjemoy Creek,"021401100778",LOWER POTOMAC,"02070011080030","02070011080","02070011",3.502976000000000
"2035","021310",WEST CHESAPEAKE BAY,"02131005",West Chesapeake Bay,"021310050976",LOWER WESTERN SHORE,"02060004010034","02060004010","02060004",2.613757000000000
"2036","021401",LOWER POTOMAC RIVER,"02140108",Zekiah Swamp,"021401080762",LOWER POTOMAC,"02070011100108","02070011100","02070011",4.714286000000000
"2037","021303",NANTICOKE RIVER,"02130308",Transquaking River,"021303080597",LOWER EASTERN SHORE,"02060007010102","02060007010","02060007",2.916667000000000
"2038","021401",LOWER POTOMAC RIVER,"02140102",Potomac River M tidal,"021401020789",LOWER POTOMAC,"02070011090027","02070011090","02070011",3.652116000000000
